label,removed_doc_id,root_doc_id,similarity_score,removed_char_len,root_char_len,removed_preview,root_preview,allowed_labels
,shard_00131.parquet:3232,shard_00079.parquet:7853,0.9242497682571411,16785,9985,"Vitamin K is an essential nutrient that is often overlooked in discussions about the role of vitamins in maintaining good health. However, just like other vitamins such as vitamin C, vitamin D, and vitamin B12, this fat-soluble vitamin is integral to various functions in the body such as blood clotting, bone health, and regulating calcium levels. In this article, we’ll explore the importance of vitamin K, the different types that exist, and most importantly, the array of foods that are high in vitamin K that you should consider incorporating into your diet. Why Vitamin K is important for your health Vitamin K is essential for bone and cardiovascular health. It helps the body produce proteins that play a crucial role in clotting blood and maintaining healthy bone density. Recent studies have also shown that Vitamin K may have anti-inflammatory properties and help reduce the risk of heart disease and some cancers. So, vitamin K is essential for anyone who wants to maintain optimal health levels. In addition to its benefits for bone and cardiovascular health, Vitamin K has also been found to play a role in brain function. Studies have shown that Vitamin K may help improve cognitive fu","Vitamin K is a lesser-known vitamin essential to humans. It is used to describe a group of fat-soluble vitamins that are essential cofactors to make proteins involved in coagulation and calcium balance. Vitamin K1 and K2 are the most important and well-studied forms. Vitamin K is known as the blood-clotting vitamin and is stored in the liver and other body tissues, including the brain, heart, pancreas, and bone. It plays an important role not only in blood clotting but also in the regulation of the mineralization of bones and cartilage, helping bones grow the way they should. For optimal bone and vascular health, relatively high intakes of vitamin K are required. Deficiency has been linked to vascular calcification and osteoporosis.1 Healthy adults generally get enough vitamin K from their diet. Low levels can result in a risk of uncontrolled bleeding. Deficiency is seen most often in newborns, where prophylactic vitamin K is recommended to prevent the risk of uncontrolled bleeding.2 Vitamin K is found naturally in green leafy vegetables, such as kale, spinach, turnip greens, collards, Swiss chard, mustard greens, parsley, romaine, and green leaf lettuce as well as vegetables such",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00089.parquet:41205,shard_00130.parquet:13260,0.9204426407814026,4876,4798,"Why is Vaporizing HARMFUL TO Your Health? Are you currently asking yourself why is vaporizing bad for your wellbeing? It is not as uncommon or harmful as you think. There are several good reasons to start using a good e-liquid. Lots of people wonder should they should use e-cigs or traditional cigarettes. You must have a good reason prior to making a switch. Whether it’s because of the dangers of traditional cigarettes, the expense of maintaining a habit, or the inconvenience of it, e-cigs are a great alternative to smoking. There are several of reasons why vaporizing is harmful to you. The ingredients found in traditional cigarettes, especially nicotine are both carcinogenic and toxic to the lungs. Nicotine has both acidic and tar-like substances that may inflame and irritate the respiratory system easily. These chemicals also contribute to inflammation and bronchitis. The worst element to be associated with e-cigs is glycol. It is a byproduct of starch to sugar. While starch sugar itself is not actually bad for the lungs, the surplus level of glycol in e-cigs result in damage and inflammation of the lungs. The degrees of irritation increase with constant smoking. Once you notice","Why is Vaping HARMFUL TO Your Lungs? How come Vaping Bad? For the uninformed, e-liquids usually do not contain nicotine. However, they do contain propylene glycol, which is a by-product of fermentation or oil extraction, and ethyl alcohol, and chlorine dioxide. By comparison to the other the different parts of e-liquids, these ingredients are relatively safe. When one considers the other ingredients within traditional cigarettes, it’s easy to see why vapor cigarettes are particularly dangerous. They include carbon monoxide, dioxins, ammonia, formaldehyde, and a large number of other chemicals. These chemicals are carcinogenic, toxic, and will damage many parts of the respiratory system. The toxins enter the lungs through the mouth, nose, and eyes. By taking a puff of a normal cigarette, the toxins stay in the smoker’s system for six hours. It’s easy to see why Vaping Bad is really a concern for most people. The toxins in traditional cigarettes are much higher than those within the smokes. It’s not only the toxins that are at an increased risk. Also, smoking cessation products typically don’t work with long. Some are known to work for a week roughly. Even if it works for one week, t",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00132.parquet:23289,shard_00108.parquet:30470,0.9972959160804749,9918,9980,"Image credit: Smart Meetings Article credit: https://www.theguardian.com/world/2017/jan/29/barcelona-residents-protest-high-rents-fuelled-by-tourism Follow me on twitter @RobbioDobbio This is a lesson plan based around an article from the Guardian newspaper about an anti-tourism march that took place in Barcelona last year. Download the lesson plan, key and power point below: Warmer: Predict text topic from key words Project the power point and have students try to guess what the text they’re going to read is about by flashing up the picture and the keywords 2 at a time. Students continue predicting until all the key words are visible. Article: Reading comprehension, vocab focus and discussion Go through the activities on the hand out, answer key for comprehension questions is at the bottom. Barcelona marches to curb negative effects of tourism boom Community groups join forces to protest over soaring level of rents fuelled by a big rise in visitor numbers Behind banners reading “Barcelona is not for sale” and “We will not be driven out”, some 2,000 people staged an “occupation” of the Rambla, the city’s famed boulevard, on Saturday. The protest was organised by a coalition of more","Image credit: Smart Meetings Article credit: https://www.theguardian.com/world/2017/jan/29/barcelona-residents-protest-high-rents-fuelled-by-tourism Follow me on twitter @RobbioDobbio This is a lesson plan based around an article from the Guardian newspaper about an anti-tourism march that took place in Barcelona last year. Download the lesson plan, key and power point below: warmer reading tourism Barcelona tourism effect article + key Warmer: Predict text topic from key words Project the power point and have students try to guess what the text they’re going to read is about by flashing up the picture and the keywords 2 at a time. Students continue predicting until all the key words are visible. Article: Reading comprehension, vocab focus and discussion Go through the activities on the hand out, answer key for comprehension questions is at the bottom. Barcelona marches to curb negative effects of tourism boom Community groups join forces to protest over soaring level of rents fuelled by a big rise in visitor numbers Behind banners reading “Barcelona is not for sale” and “We will not be driven out”, some 2,000 people staged an “occupation” of the Rambla, the city’s famed boulevard,",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00097.parquet:23080,shard_00100.parquet:14049,0.9728549122810364,1656,1152,"Do you know what is a Structure? Do you know why engineers and architects use them when they want to build a house or a building? Did you know that all the mega engineering buildings are based on simple natural structures? How many bridges do you know? And what are their characteristics? Here you will find solutions and how the bridges evolved from beam bridges to suspended bridges. You will learn that triangulation is the key principle. 🏗 With the help of this unit you will learn that there are different types of structures as mass structure, shell structure, frame structure, etc. If you are in bilingual Technologies 1ºESO or 2ºESO, you must follow this steps to master the structure’s world and maybe in the future you will become the famour Engineer or Architect that will build incredible bridges, stadiums and pavillions. 🗼 Listen👂to the recording and fill the blanks: _______________ bear forces statically, that is, without moving. ______________, on the other hand, allow objects to move. They ____________ and _____________ force and motion from a motor to a ______________. They make work easier and more comfortable for human beings. Contents of the Unit If you want to work the co","Do you know what is a Structure? Do you know why engineers and architects use them when they want to build a house or a building? Did you know that all the mega engineering buildings are based on simple natural structures? How many bridges do you know? And what are their characteristics? Here you will find solutions and how the bridges evolved from beam bridges to suspended bridges. You will learn that triangulation is the key principle. 🏗 With the help of this unit you will learn that there are different types of structures as mass structure, shell structure, frame structure, etc. If you are in bilingual Technologies 1ºESO or 2ºESO, you must follow this steps to master the structure’s world and maybe in the future you will become the famour Engineer or Architect that will build incredible bridges, stadiums and pavillions. 🗼 Listen👂to the recording and fill the blanks: _______________ bear forces statically, that is, without moving. ______________, on the other hand, allow objects to move. They ____________ and _____________ force and motion from a motor to a ______________. They make work easier and more comfortable for human beings.",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00160.parquet:12039,shard_00002.parquet:9193,0.9807719588279724,2570,1879,"PIN encryption keys The PIN encryption key is a Triple DES 168-bit key that a BlackBerry® device uses to encrypt PIN messages that it sends to other devices and to authenticate and decrypt PIN messages that it receives from other devices. If a BlackBerry device user knows the PIN of another device, the user can send a PIN message to the device. Unlike an email message that a user sends to an email address, a PIN message bypasses the BlackBerry® Enterprise Server and your organization's network. By default, each device uses the same global PIN encryption key, which Research In Motion adds to the device during the manufacturing process. The global PIN encryption key permits every device to authenticate and decrypt every PIN message that the device receives. Because all devices share the same global PIN encryption key, there is a limit to how effectively PIN messages are encrypted. PIN messages are not considered as confidential as email messages that are sent from the BlackBerry Enterprise Server, which use BlackBerry transport layer encryption. Encryption using the global PIN encryption key is sometimes referred to as ""scrambling"". If the security policies of your organization requi","PIN encryption keys The PIN encryption key is a Triple DES 128-bit key that a BlackBerry® device uses to encrypt PIN messages that it sends to other devices and to authenticate and decrypt PIN messages that it receives from other devices. If a BlackBerry device user knows the PIN of another device, the user can send a PIN message to the device. Unlike an email message that a user sends to an email address, a PIN message bypasses the BlackBerry® Enterprise Server and your organization's network. By default, each device uses the same global PIN encryption key, which Research In Motion adds to the device during the manufacturing process. The global PIN encryption key permits every device to authenticate and decrypt every PIN message that the device receives. Because all devices share the same global PIN encryption key, there is a limit to how effectively PIN messages are encrypted. PIN messages are not considered as confidential as email messages sent from the BlackBerry Enterprise Server, which use BlackBerry transport layer encryption. Encryption using the global PIN encryption key is sometimes referred to as ""scrambling"". If the security policies of your organization require additi",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00045.parquet:23137,shard_00169.parquet:18946,1.0000003576278687,1341,1341,"Skin cancer is the most common type of cancer in the U.S., with more than 3.5 million new cases each year. Most skin cancers can be identified with a visual exam, and can be cured with surgery. Melanoma is far less common, but is more difficult to cure than other types of skin cancers, such as basal cell and squamous cell carcinomas. The risk of skin cancer is higher in people with fair skin, and in those with a family history of melanoma. Overexposure to ultraviolet light – from the sun or from other sources such as a tanning bed – causes DNA damage and increases the risk of developing all types of skin cancer. Experts recommend using protective clothing and a sunscreen with an SPF of at least 15 that blocks UVA and UVB rays to reduce the risk of skin cancer. People who notice skin changes, such as a sore that keeps returning or a spot that changes color or shape, should have an examination by a dermatologist who specializes in skin cancer. Periodic total body photography can help to identify changes in the number or appearance of moles (nevi) and other skin lesions. A non-surgical biopsy, which uses different wavelengths of light to see beneath the surface of the skin, can help t","Skin cancer is the most common type of cancer in the U.S., with more than 3.5 million new cases each year. Most skin cancers can be identified with a visual exam, and can be cured with surgery. Melanoma is far less common, but is more difficult to cure than other types of skin cancers, such as basal cell and squamous cell carcinomas. The risk of skin cancer is higher in people with fair skin, and in those with a family history of melanoma. Overexposure to ultraviolet light – from the sun or from other sources such as a tanning bed – causes DNA damage and increases the risk of developing all types of skin cancer. Experts recommend using protective clothing and a sunscreen with an SPF of at least 15 that blocks UVA and UVB rays to reduce the risk of skin cancer. People who notice skin changes, such as a sore that keeps returning or a spot that changes color or shape, should have an examination by a dermatologist who specializes in skin cancer. Periodic total body photography can help to identify changes in the number or appearance of moles (nevi) and other skin lesions. A non-surgical biopsy, which uses different wavelengths of light to see beneath the surface of the skin, can help t",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00016.parquet:49637,shard_00069.parquet:27342,0.9999998807907104,5638,5638,"There’s more than one way to make a significant dinosaur discovery. You can fill up water bottles, slather on sunscreen, and strike out across exposed stone in the hope that luck and a sharp eye will lead you to bones no one has ever seen before. That’s the traditional way. But museums have become metaboneyards where dinosaurs hide within plaster jackets and newspaper-lined drawers, forgotten until a lucky fossil hunter discovers them anew. This alternate sort of fossil hunting is what led paleontologists Michael Hanson and Peter Makovicky to uncover additional remains of a rare Jurassic carnivore. During more than a century of discovery and research, paleontologists have identified at least three enormous carnivorous dinosaurs that roamed the lands of the American west around 150 million years ago. Allosaurus is the most abundant and most famous, challenged in pop culture notoriety by the gnarly and rare Ceratosaurus. But just as big and frightening is a little-known megalosaurid dubbed Torvosaurus. Often found in the same quarries as Allosaurus, albeit in lesser numbers, Torvosaurus had long, deep skulls set with elongated teeth that they presumably put to work on the hides of sa","There’s more than one way to make a significant dinosaur discovery. You can fill up water bottles, slather on sunscreen, and strike out across exposed stone in the hope that luck and a sharp eye will lead you to bones no one has ever seen before. That’s the traditional way. But museums have become metaboneyards where dinosaurs hide within plaster jackets and newspaper-lined drawers, forgotten until a lucky fossil hunter discovers them anew. This alternate sort of fossil hunting is what led paleontologists Michael Hanson and Peter Makovicky to uncover additional remains of a rare Jurassic carnivore. During more than a century of discovery and research, paleontologists have identified at least three enormous carnivorous dinosaurs that roamed the lands of the American west around 150 million years ago. Allosaurus is the most abundant and most famous, challenged in pop culture notoriety by the gnarly and rare Ceratosaurus. But just as big and frightening is a little-known megalosaurid dubbed Torvosaurus. Often found in the same quarries as Allosaurus, albeit in lesser numbers, Torvosaurus had long, deep skulls set with elongated teeth that they presumably put to work on the hides of sa",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00165.parquet:37891,shard_00048.parquet:50341,0.9173401594161987,3493,3890,"Abraham took another wife, and her name was Keturah. She bore him Zimran, Jokshan, Medan, Midian, Ishbak, and Shuah. Jokshan became the father of Sheba, and Dedan. The sons of Dedan were Asshurim, Letushim, and Leummim. The sons of Midian: Ephah, Epher, Hanoch, Abida, and Eldaah. All these were the children of Keturah. Abraham gave all that he had to Isaac, but to the sons of the concubines who Abraham had, Abraham gave gifts. He sent them away from Isaac his son, while he yet lived, eastward, to the east country. These are the days of the years of Abraham's life which he lived: one hundred seventy-five years. Abraham gave up the spirit, and died in a good old age, an old man, and full, and was gathered to his people. Isaac and Ishmael, his sons, buried him in the cave of Machpelah, in the field of Ephron, the son of Zohar the Hittite, which is before Mamre, the field which Abraham purchased of the children of Heth. There was Abraham buried, with Sarah his wife. It happened after the death of Abraham, that God blessed Isaac, his son. Isaac lived by Beer-lahai-roi. Now this is the history of the generations of Ishmael, Abraham's son, whom Hagar the Egyptian, Sarah's handmaid, bore t","Abraham's children by Cetura; his death and that of Ismael. Isaac hath Esau and Jacob twins. Esau selleth his first birthright to Jacob. And Abraham married another wife, named Cetura: Who bore him Zamran, and Jecsan, and Madan, and Madian, and Jesboc, and Sue. Jecsan also begot Saba and Dadan. The children of Dadan were Assurim, and Latusim, and Loomin. But of Madian was born Epha, and Opher, and Henoch, and Abida, and Eldaa: all these were the children of Cetura. And Abraham gave all his possessions to Isaac. And to the children of the concubines he gave gifts, and separated them from Isaac his son, while he yet lived, to the east country. And the days of Abraham' s life were a hundred and seventy-five years. And decaying he died in a good old age, and having lived a long time, and being full of days: and was gathered to his people. And Isaac and Ismael his sons buried him in the double cave, which was situated in the field of Ephron the son of Seor the Hethite, over against Mambre; Which he had bought of the children of Heth: there was he buried, and Sara his wife. Concubines: Agar and Cetura are here called concubines, (though they were lawful wives, and in other pla",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00126.parquet:39844,shard_00146.parquet:9439,1.0,15756,15756,"GABRIEL ( Γαβριήλ, ""man of God""): With Michael, Gabriel is mentioned by name in the Book of Daniel, where he explains to Daniel his visions (Dan. viii. 16-26, ix. 21-27). He appears to Zacharias, and announces to Mary that she is about to have a son whose name shall be ""Jesus"" (Luke i. 19-31). Gabriel is one of the four angels that stand at the four sides of God's throne and serve as guardian angels of the four parts of the globe (Enoch, ix. 1; comp. Kautzsch, ""Die Apokryphen und Pseudepigraphen des Alten Testaments,"" ii. 240, note). The four angels, Michael, Gabriel, Uriel, and Raphael, who are still invoked in the evening prayer, are often mentioned together (Enoch, xl. 6, liv. 6; Sibyllines, ii. 214 et seq.; ""Legend of Zechariah,"" vi. 2-6, in Lüken, ""Michael: Eine Darstellung und Vergleichung der Jüdischen und Morgenländisch-Christlichen Tradition vom Erzengel Michael,"" p. 122, Göttingen, 1898). The four names also occur on a golden tablet found in the tomb of the wife of Emperor Honorius (Kopp, ""Palæographia Critica,"" iii., § 158; ""Apocryphische Fragen des Bartholomeus,"" in Lüken, l.c. p. 114; ""Zauberpapyri,"" in Lüken, l.c. p. 71). In other passages seven archangels are mention","GABRIEL ( Γαβριήλ, ""man of God""): With Michael, Gabriel is mentioned by name in the Book of Daniel, where he explains to Daniel his visions (Dan. viii. 16-26, ix. 21-27). He appears to Zacharias, and announces to Mary that she is about to have a son whose name shall be ""Jesus"" (Luke i. 19-31). Gabriel is one of the four angels that stand at the four sides of God's throne and serve as guardian angels of the four parts of the globe (Enoch, ix. 1; comp. Kautzsch, ""Die Apokryphen und Pseudepigraphen des Alten Testaments,"" ii. 240, note). The four angels, Michael, Gabriel, Uriel, and Raphael, who are still invoked in the evening prayer, are often mentioned together (Enoch, xl. 6, liv. 6; Sibyllines, ii. 214 et seq.; ""Legend of Zechariah,"" vi. 2-6, in Lüken, ""Michael: Eine Darstellung und Vergleichung der Jüdischen und Morgenländisch-Christlichen Tradition vom Erzengel Michael,"" p. 122, Göttingen, 1898). The four names also occur on a golden tablet found in the tomb of the wife of Emperor Honorius (Kopp, ""Palæographia Critica,"" iii., § 158; ""Apocryphische Fragen des Bartholomeus,"" in Lüken, l.c. p. 114; ""Zauberpapyri,"" in Lüken, l.c. p. 71). In other passages seven archangels are mention",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00163.parquet:27393,shard_00025.parquet:840,0.9999997019767761,3076,3076,"Anthropologist, novelist, folklorist, essayist and luminary of the Harlem Renaissance, Zora Neale Hurston dazzled her peers and patrons almost immediately upon her arrival in New York City in 1925, when she made a show-stopping grand entrance at a formal literary affair, flinging a red scarf around her neck and stopping all conversation with her animated storytelling and antics. “I would like to know her,” declared Langston Hughes. She had a “blazing zest for life,” opined celebrity writer Fannie Hurst. Annie Nathan Meyer, a founder of Barnard College, did them one better: She promptly offered Hurston entrance into Columbia University’s sister college, making her the first black student to attend Barnard. Over the course of her life, Hurston would publish several dozen essays, short stories and poems, and seven books, including her notoriously deceptive (some would say ingeniously “dissembling”) autobiography Dust Tracks on a Road. Nine more books–essays, folklore, short stories and a play–would appear in print posthumously, following Alice Walker’s “rediscovery” of Hurston in the 1970s. According to Carla Kaplan, editor of Zora Neale Hurston: A Life in Letters and a professor at t","Anthropologist, novelist, folklorist, essayist and luminary of the Harlem Renaissance, Zora Neale Hurston dazzled her peers and patrons almost immediately upon her arrival in New York City in 1925, when she made a show-stopping grand entrance at a formal literary affair, flinging a red scarf around her neck and stopping all conversation with her animated storytelling and antics. “I would like to know her,” declared Langston Hughes. She had a “blazing zest for life,” opined celebrity writer Fannie Hurst. Annie Nathan Meyer, a founder of Barnard College, did them one better: She promptly offered Hurston entrance into Columbia University’s sister college, making her the first black student to attend Barnard. Over the course of her life, Hurston would publish several dozen essays, short stories and poems, and seven books, including her notoriously deceptive (some would say ingeniously “dissembling”) autobiography Dust Tracks on a Road. Nine more books–essays, folklore, short stories and a play–would appear in print posthumously, following Alice Walker’s “rediscovery” of Hurston in the 1970s. According to Carla Kaplan, editor of Zora Neale Hurston: A Life in Letters and a professor at t",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00106.parquet:37115,shard_00085.parquet:16248,0.9316701889038086,8915,15147,"Obsessive-Compulsive Disorder Symptoms, Causes and Effects bsessive-compulsive disorder, or OCD, is an anxiety disorder that generally causes extreme discomfort. Sufferers are often riddled with persistent and recurrent impulses, thoughts and images that are unwanted. According to the National Institute for Mental Health, OCD affects more than 2 million adults in the United States. Severe cases of OCD can cause an extreme amount of distress, and the disorder can dramatically interfere with a person’s daily life. What Are the Types of OCD? According to the Mayo Clinic, the categories of obsessive-compulsive disorder include: - Intrusive thoughts - Constant checking - Fear of contamination Sufferers of OCD who have intrusive thoughts generally have reoccurring images in their minds that are disturbing or horrific. These thoughts may occur based on an event that happened in the person’s life, or they may occur for no particular reason. Sufferers of OCD who have the need to constantly check on people or items generally fear that something bad will happen if they stop checking. For example, someone with OCD may constantly walk throughout their home to make sure all the doors and windows","Obsessive-compulsive disorder (OCD) Medically reviewed on Sep 17, 2018 Obsessive-compulsive disorder (OCD) features a pattern of unreasonable thoughts and fears (obsessions) that lead you to do repetitive behaviors (compulsions). These obsessions and compulsions interfere with daily activities and cause significant distress. You may try to ignore or stop your obsessions, but that only increases your distress and anxiety. Ultimately, you feel driven to perform compulsive acts to try to ease your stress. Despite efforts to ignore or get rid of bothersome thoughts or urges, they keep coming back. This leads to more ritualistic behavior — the vicious cycle of OCD. OCD often centers around certain themes — for example, a fear of getting contaminated by germs. To ease your contamination fears, you may compulsively wash your hands until they're sore and chapped. If you have OCD, you may be ashamed and embarrassed about the condition, but treatment can be effective. Obsessive-compulsive disorder usually includes both obsessions and compulsions. But it's also possible to have only obsession symptoms or only compulsion symptoms. You may or may not realize that your obsessions and compulsions",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00111.parquet:9135,shard_00054.parquet:50711,0.9636014699935913,4011,4309,"Symptoms of sepsis In sepsis, the body's immune system goes into overdrive as it tries to fight an infection. This can reduce the blood supply to vital organs such as the brain, heart and kidneys. Without quick treatment, sepsis can lead to multiple organ failure and death. Early symptoms of sepsis are difficult to distinguish from most infections, and may include: - a high temperature (fever); though this may not be present: and due to changes in the circulation (blood flow in the body) there may be a low body temperature instead - chills and shivering You should be aware about potential sepsis symptoms if you/your child/someone you are with: - becomes very unwell - are acting differently than they have previously when experiencing an infection - have a fast heartbeat - have fast breathing /difficulty breathing In some cases, symptoms of more severe sepsis or septic shock develop soon after when your blood pressure drops to a dangerously low level. These can include: - feeling dizzy or faint - a change in mental state – such as confusion or disorientation - nausea and vomiting - slurred speech - severe muscle pain - severe breathlessness - less urine production than normal – for e","Sepsis is a potentially life-threatening condition triggered by an infection or injury. It is also known as blood poisoning or septicaemia. Symptoms of sepsis In sepsis, the body's immune system goes into overdrive as it tries to fight an infection. This can reduce the blood supply to vital organs such as the brain, heart and kidneys. Without quick treatment, sepsis can lead to multiple organ failure and death. Early symptoms of sepsis are difficult to distinguish from most infections, and may include: - a high temperature (fever); though this may not be present: and due to changes in the circulation (blood flow in the body) there may be a low body temperature instead - chills and shivering You should be aware about potential sepsis symptoms if you/your child/someone you are with: - becomes very unwell - are acting differently than they have previously when experiencing an infection - have a fast heartbeat - have fast breathing /difficulty breathing In some cases, symptoms of more severe sepsis or septic shock develop soon after when your blood pressure drops to a dangerously low level. These can include: - feeling dizzy or faint - a change in mental state – such as confusion or di",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00027.parquet:10152,shard_00169.parquet:31976,0.9946000576019287,7763,7611,"The “Glowing Glowing Gone” campaign advocates for action for coral reef conservation by highlighting the global danger signaled by fluorescing corals. Today, The Ocean Agency unveiled “Glowing Glowing Gone” — a global campaign advocating for greater funding and action for coral reef conservation by highlighting the global danger signaled by fluorescing corals. The campaign is based around colors specially developed by the Pantone Color Institute and Adobe, using new technology. In 2016, a team from The Ocean Agency photographed one of the most spectacular and rarest sights in nature while filming the Netflix original documentary, Chasing Coral. A coral reef situated in New Caledonia was “glowing” in incredibly rare, vivid colors due to an underwater heatwave; the corals were producing brightly colored chemicals that act as sunscreen in a desperate bid to survive the fatally high water temperatures. This glowing coral phenomenon, called fluorescing, is one of the most visual indicators of the climate crisis and the existential threat to entire ecosystems such as coral reefs. However, until now, it has gone largely unnoticed. The campaign, developed by The Ocean Agency — in collabora","The “Glowing Glowing Gone” campaign advocates for action for coral reef conservation by highlighting the global danger signaled by fluorescing corals. Today, The Ocean Agency unveiled “Glowing Glowing Gone” — a global campaign advocating for greater funding and action for coral reef conservation by highlighting the global danger signaled by fluorescing corals. The campaign is based around colors specially developed by the Pantone Color Institute and Adobe, using new technology. In 2016, a team from The Ocean Agency photographed one of the most spectacular and rarest sights in nature while filming the Netflix original documentary, Chasing Coral. A coral reef situated in New Caledonia was “glowing” in incredibly rare, vivid colors due to an underwater heatwave; the corals were producing brightly colored chemicals that act as sunscreen in a desperate bid to survive the fatally high water temperatures. This glowing coral phenomenon, called fluorescing, is one of the most visual indicators of the climate crisis and the existential threat to entire ecosystems such as coral reefs. However, until now, it has gone largely unnoticed. The campaign, developed by The Ocean Agency — in collabora",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00074.parquet:19035,shard_00109.parquet:4450,0.9113832712173462,1554,1518,"When lasers start getting down to the nanoscale, they run up against the diffraction limit where the size of the laser cannot be smaller than the wavelength of light it emits. But researchers have shown that nanoscale plasmonic lasers can reach an optical mode well below this limit by confining light of very short wavelengths through the use of surface plasmons oscillations of electrons that occur at the junction of a metal and an insulator. This has revitalized the hope that chips populated with these plasmonic nanolasers could make possible computer processors run by light rather than electrons. Now researchers at Northwestern University have developed a new design for plasmonic nanolasers that are the size of a virus particle and capable of operating at room temperature. ""The reason can fabricate nanolasers with sizes smaller than that allowed by diffraction is because to made the lasing cavity out of metal nanoparticle dimers -- structures with a 3-D bowtie' shape"" The bowtie geometry allowed the nanoparticles to achieve an antenna effect and suffer only minimal metal “losses”. Typically, plasmon nanolaser cavities have suffered from both metal and radiation losses that require","A Northwestern University research team has manufactured single-laser devices that are the size of virus particles and operate at room temperature. According to a statement, the so-called plasmonic nanolasers could be integrated into silicon-based photonic devices, all-optical circuits and nanoscale biosensors. The results are published in the journal Nano Letters. ‘Coherent light sources at the nanometer scale are important not only for exploring phenomena in small dimensions but also for realising optical devices with sizes that can beat the diffraction limit of light,’ said Teri Odom, a nanotechnology expert who led the research. ‘The reason we can fabricate nanolasers with sizes smaller than that allowed by diffraction is because we made the lasing cavity out of metal nanoparticle dimers — structures with a 3D bowtie shape.’ These metal nanostructures are said to support localised surface plasmons — collective oscillations of electrons — that have no fundamental size limits when confining light. The use of the bowtie geometry is claimed to have two significant benefits over previous work on plasmon lasers: the bowtie structure provides a well-defined, electromagnetic hot spot i",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00051.parquet:35921,shard_00135.parquet:15789,0.9990710020065308,13244,14734,"Primo Levi (July 31, 1919 – April 11, 1987) was a Jewish Italian chemist, Holocaust survivor and author of memoirs, short stories, poems, and novels. As a scientist, he is best known for his dispassionate, matter-of-fact reminiscences of his experience of the Holocaust, and in particular his account of the year he spent as a prisoner in Auschwitz, the infamous death camp in Nazi-occupied Poland. If This Is a Man (published in the United States as Survival in Auschwitz) has been described as one of the most important works of the twentieth century. He is also the author of The Periodic Table which contains 21 reflections on the connections between the chemical, physical and moral spheres. Levi was born in Turin in 1919 into a liberal Jewish family. In 1934 he enrolled in the Massimo d'Azeglio liceo classico, a secondary school specializing in the classics. The school was noted for its well-known anti-Fascist teachers, amongst them Norberto Bobbio, and for a few months Cesare Pavese, also an anti-Fascist and later to become one of Italy's best-known novelists. Levi graduated from the school in 1937 and enrolled in the University of Turin where he studied chemistry. In 1938, the Fasci","Primo Levi (July 31, 1919 – April 11, 1987) was a Jewish Italian chemist, Holocaust survivor and author of memoirs, short stories, poems, and novels. As a scientist, he is best known for his dispassionate, matter-of-fact reminiscences of his experience of the Holocaust, and in particular his account of the year he spent as a prisoner in Auschwitz, the infamous death camp in Nazi-occupied Poland. If This Is a Man (published in the United States as Survival in Auschwitz) has been described as one of the most important works of the twentieth century. He is also the author of The Periodic Table which contains 21 reflections on the connections between the chemical, physical and moral spheres. Levi was born in Turin in 1919 into a liberal Jewish family. In 1934 he enrolled in the Massimo d'Azeglio liceo classico, a secondary school specializing in the classics. The school was noted for its well-known anti-Fascist teachers, amongst them Norberto Bobbio, and for a few months Cesare Pavese, also an anti-Fascist and later to become one of Italy's best-known novelists. Levi graduated from the school in 1937 and enrolled in the University of Turin where he studied chemistry. In 1938, the Fasci",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
