label,removed_doc_id,root_doc_id,similarity_score,removed_char_len,root_char_len,removed_preview,root_preview,allowed_labels
,shard_00010.parquet:765,shard_00083.parquet:18196,0.9999996423721313,9260,9260,"The History of The PGA Championship The PGA Championship (often referred to as the U.S. PGA Championship or U.S. PGA outside of the United States) is an annual golf tournament conducted by the Professional Golfers' Association of America. It is one of the four major championships in professional golf, and it is the golf season's final major, played in mid-August on the third weekend prior to Labor Day weekend. (It was rescheduled for 2016 to late July to accommodate golf's return to the Olympics.) It is an official money event on the PGA Tour, European Tour, and Japan Golf Tour, with a purse of $10 million since the 97th edition in 2015. In line with the other majors, winning ""the PGA"" gains privileges that improve career security. PGA champions are automatically invited to play in the other three majors (Masters Tournament, U.S. Open, and The Open Championship) for the next five years, and are exempt from qualifying for the PGA Championship for life. They receive membership on the PGA and European Tours for the following five seasons and invitations to The Players Championship for five years. The PGA Championship has been held at a large number of venues, some of the early ones no","The History of The PGA Championship The PGA Championship (often referred to as the U.S. PGA Championship or U.S. PGA outside of the United States) is an annual golf tournament conducted by the Professional Golfers' Association of America. It is one of the four major championships in professional golf, and it is the golf season's final major, played in mid-August on the third weekend prior to Labor Day weekend. (It was rescheduled for 2016 to late July to accommodate golf's return to the Olympics.) It is an official money event on the PGA Tour, European Tour, and Japan Golf Tour, with a purse of $10 million since the 97th edition in 2015. In line with the other majors, winning ""the PGA"" gains privileges that improve career security. PGA champions are automatically invited to play in the other three majors (Masters Tournament, U.S. Open, and The Open Championship) for the next five years, and are exempt from qualifying for the PGA Championship for life. They receive membership on the PGA and European Tours for the following five seasons and invitations to The Players Championship for five years. The PGA Championship has been held at a large number of venues, some of the early ones no",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00068.parquet:22053,shard_00105.parquet:7150,0.9999998211860657,9084,9084,"I might not have chosen to read River Run Red: The Fort Pillow Massacre in the American Civil War by Andrew Ward had I suspected that it would turn out to be the exhaustive study of the incident that it proved. I sought, perhaps, more of an overview of the controversy that was born shortly after reports that Confederate forces under General Nathan Bedford Forrest overwhelmed the poorly defended Western Tennessee Fort Pillow in April 1864 and essentially slaughtered hundreds of surrendered Federals – especially blacks found in Union garb. Having completed Ward’s magisterial study, however, I am grateful that I took the time because his scholarship has not only put to rest some of the wilder assertions about Fort Pillow by both sides, but has successfully delivered layers of nuance to the events of that day and its aftermath as well as provided a deeper understanding of the conflict in this western part of the theater of war. The historiography on the Fort Pillow massacre, especially for those in sympathy with the south, has often resembled a latter day climate change debate: there are those who claim it did not exist, and a slightly more moderate group that is willing to concede tha","I might not have chosen to read River Run Red: The Fort Pillow Massacre in the American Civil War by Andrew Ward had I suspected that it would turn out to be the exhaustive study of the incident that it proved. I sought, perhaps, more of an overview of the controversy that was born shortly after reports that Confederate forces under General Nathan Bedford Forrest overwhelmed the poorly defended Western Tennessee Fort Pillow in April 1864 and essentially slaughtered hundreds of surrendered Federals – especially blacks found in Union garb. Having completed Ward’s magisterial study, however, I am grateful that I took the time because his scholarship has not only put to rest some of the wilder assertions about Fort Pillow by both sides, but has successfully delivered layers of nuance to the events of that day and its aftermath as well as provided a deeper understanding of the conflict in this western part of the theater of war. The historiography on the Fort Pillow massacre, especially for those in sympathy with the south, has often resembled a latter day climate change debate: there are those who claim it did not exist, and a slightly more moderate group that is willing to concede tha",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00088.parquet:6083,shard_00136.parquet:8142,0.9999998807907104,1894,1894,"(Phys.org) —Why can't global leaders agree on a broad, effective climate change pact? More than 20 years after they began, international negotiations based on the United Nations Framework Convention on Climate Change have ... (AP)—Rich countries are to blame for climate change and should take the lead in forging a global climate pact by 2015, a deadline that ""must be met,"" the head of the United Nations said Wednesday. Highlighting a rift between the rich countries and emerging economies like China, New Zealand's climate minister staunchly defended his government's decision to drop out of the emissions pact for developed nations, saying ... Climate talks got down to the nitty-gritty in Doha on Tuesday as developing countries and the European Union (EU) staked out rival positions on the fate of the Kyoto Protocol. The CIA has shuttered its unit dedicated to studying the impact of climate change on national security, shifting its activities elsewhere, an official said Tuesday. Key greenhouse gas emitter Australia on Friday said it will sign up for a second round of the Kyoto Protocol environmental protection treaty, but New Zealand opted out. (AP)—New Zealand's government said Friday","(Phys.org) —Why can't global leaders agree on a broad, effective climate change pact? More than 20 years after they began, international negotiations based on the United Nations Framework Convention on Climate Change have ... (AP)—Rich countries are to blame for climate change and should take the lead in forging a global climate pact by 2015, a deadline that ""must be met,"" the head of the United Nations said Wednesday. Highlighting a rift between the rich countries and emerging economies like China, New Zealand's climate minister staunchly defended his government's decision to drop out of the emissions pact for developed nations, saying ... Climate talks got down to the nitty-gritty in Doha on Tuesday as developing countries and the European Union (EU) staked out rival positions on the fate of the Kyoto Protocol. The CIA has shuttered its unit dedicated to studying the impact of climate change on national security, shifting its activities elsewhere, an official said Tuesday. Key greenhouse gas emitter Australia on Friday said it will sign up for a second round of the Kyoto Protocol environmental protection treaty, but New Zealand opted out. (AP)—New Zealand's government said Friday",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00020.parquet:29852,shard_00042.parquet:36586,0.9999994039535522,2381,2381,"There are Similarities Many of us know that President Obama is a “Lincoln Historian”. There are several similarities between the two men. They both began as poor men. Lincoln was mostly self-taught, while Mr. Obama graduated from Columbia University and then Harvard Law School. Mr. Lincoln served as a one-term legislator in the House of Representatives serving the state of Illinois. Mr. Obama was a senator from Illinois. In 1860 Mr. Lincoln became the Republican nominee for president. Because of his stand on the cessation and advancement of slavery he had no support from the southern states. He relied entirely on states in the north to win the election. Mr. Obama experienced the same situation in 2008 and again in 2012. Mr. Lincoln’s election prompted seven southern slavery states, South Carolina, Mississippi, Florida, Alabama, Texas, Louisiana, and Georgia to secede from the Union and form the Confederacy. When these and other southern sympathizers joined forces and attacked Fort Sumter on April 12, 1861, the Civil War became a reality. After Mr. Obama’s election, Texas leading the way, several southern states began petitions for secession from the United States. Mr. Obama’s hatre","There are Similarities Many of us know that President Obama is a “Lincoln Historian”. There are several similarities between the two men. They both began as poor men. Lincoln was mostly self-taught, while Mr. Obama graduated from Columbia University and then Harvard Law School. Mr. Lincoln served as a one-term legislator in the House of Representatives serving the state of Illinois. Mr. Obama was a senator from Illinois. In 1860 Mr. Lincoln became the Republican nominee for president. Because of his stand on the cessation and advancement of slavery he had no support from the southern states. He relied entirely on states in the north to win the election. Mr. Obama experienced the same situation in 2008 and again in 2012. Mr. Lincoln’s election prompted seven southern slavery states, South Carolina, Mississippi, Florida, Alabama, Texas, Louisiana, and Georgia to secede from the Union and form the Confederacy. When these and other southern sympathizers joined forces and attacked Fort Sumter on April 12, 1861, the Civil War became a reality. After Mr. Obama’s election, Texas leading the way, several southern states began petitions for secession from the United States. Mr. Obama’s hatre",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00006.parquet:12519,shard_00082.parquet:51870,1.0,4115,4115,"Rapid Urbanisation in China – Image Courtesy: Surian Soosay The term ‘urban sprawl’ is almost exclusively used in a negative way, conjuring up images of pollution, traffic problems, and green space sacrificed to make way for a seemingly endless number of new homes and business premises. Here we take a look at what urban sprawl is, why it happens, and if there may be a positive side to it to balance out some of the concerns. So What Actually Constitutes Urban Sprawl? Above: Suburban growth in Dhaka, Bangladesh – Shadman, a student of American International University, Bangladesh, who clicked the above picture, has taken a rather despondent view of such growth. He expresses his angst thus, “Welcome to the megacity- a world of concrete, cement, metal, brick & wood. Humans are only machines here, emotions have little value. Urbanization and the rush of the city have already made most of us like this building……..empty, incomplete.” However, is urbanisation, or more accurately ‘sububanisation’, really so bad? – Photo Courtesy: Shadman Urban sprawl refers to the kind of growth you see going on in the suburbs outside of cities, including new suburbs sprouting up, and population growth in e","Rapid Urbanisation in China – Image Courtesy: Surian Soosay The term ‘urban sprawl’ is almost exclusively used in a negative way, conjuring up images of pollution, traffic problems, and green space sacrificed to make way for a seemingly endless number of new homes and business premises. Here we take a look at what urban sprawl is, why it happens, and if there may be a positive side to it to balance out some of the concerns. So What Actually Constitutes Urban Sprawl? Above: Suburban growth in Dhaka, Bangladesh – Shadman, a student of American International University, Bangladesh, who clicked the above picture, has taken a rather despondent view of such growth. He expresses his angst thus, “Welcome to the megacity- a world of concrete, cement, metal, brick & wood. Humans are only machines here, emotions have little value. Urbanization and the rush of the city have already made most of us like this building……..empty, incomplete.” However, is urbanisation, or more accurately ‘sububanisation’, really so bad? – Photo Courtesy: Shadman Urban sprawl refers to the kind of growth you see going on in the suburbs outside of cities, including new suburbs sprouting up, and population growth in e",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00147.parquet:16449,shard_00141.parquet:36349,1.0000001192092896,1380,1380,"Easter is such a great time for family to get together. These free preschool Easter alphabet worksheets are so much fun! Get letters K, L and M in the free sample of the full book! Kids will identify the letter they need to look for and then hunt for the eggs with the matching letter! Continue reading all about some fun centers and games you can use with your preschoolers this Easter. Preschool Easter Alphabet Worksheets Grab your set by clicking on the large download button at the end of this post! - crayons or markers - daubers or dot markers - dry erase pockets if you’re making these re-usable You can either print them out two pages per slide or print them in B&W and slip them into drey erase pockets and have the kids re-use these mats. Would you like some more preschool centers and activities? The centers below include fun games to practice sight words, identifying alphabet uppercase and lowercase, ABC order, CVC rhyming, positional words, alphabet order strips, ABC picture puzzles, ten frame number match, numbers to ten clipping cards, number order picture puzzles, number order strips. Grab Your Copy Ready for some Easter ‘egg-hunting fun’? Grab your copy of these worksheets b","Easter is such a great time for family to get together. These free preschool Easter alphabet worksheets are so much fun! Get letters K, L and M in the free sample of the full book! Kids will identify the letter they need to look for and then hunt for the eggs with the matching letter! Continue reading all about some fun centers and games you can use with your preschoolers this Easter. Preschool Easter Alphabet Worksheets Grab your set by clicking on the large download button at the end of this post! - crayons or markers - daubers or dot markers - dry erase pockets if you’re making these re-usable You can either print them out two pages per slide or print them in B&W and slip them into drey erase pockets and have the kids re-use these mats. Would you like some more preschool centers and activities? The centers below include fun games to practice sight words, identifying alphabet uppercase and lowercase, ABC order, CVC rhyming, positional words, alphabet order strips, ABC picture puzzles, ten frame number match, numbers to ten clipping cards, number order picture puzzles, number order strips. Grab Your Copy Ready for some Easter ‘egg-hunting fun’? Grab your copy of these worksheets b",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00027.parquet:28780,shard_00048.parquet:24393,0.9910598993301392,6458,6970,"Noctiluca scintillans, commonly known as the Sea Sparkle, and also published as Noctiluca miliaris, is a free-living non-parasitic marine-dwelling species of dinoflagellate that exhibits bioluminescence when disturbed (popularly known as mareel). Its bioluminescence is produced throughout the cytoplasm of this single-celled protist, by a luciferin-luciferase reaction in thousands of spherically shaped organelles, called scintillons. Nonluminescent populations within the genus Noctiluca lack these scintillons. N. scintillans is a heterotroph (non-photosynthetic) that engulfs by phagocytosis food which includes plankton, diatoms, other dinoflagellates, fish eggs and bacteria. Diatoms are often found in the vacuoles (internal membrane-bound storage compartments) within these single-celled creatures. These green non-feeding symbioses can grow photoautotrophically for generations. The diatom Thalassiosira sp. has been noted in the literature as a favored food source of these organisms. N. scintillans can be found widely distributed throughout the world, often along the coast, in estuary, and shallow areas of the continental shelf that receive plenty of light which promotes the growth of","Noctiluca scintillans, commonly known as the Sea Sparkle, and also published as Noctiluca miliaris, is a free-living non-parasitic marine-dwelling species of dinoflagellate that exhibits bioluminescence, when disturbed. The bioluminescent characteristic of N. scintillans is produced by a luciferin-luciferase reaction that takes place in thousands of spherically shaped organelles, called scintillons, located throughout the cytoplasm of this single-celled protist. Nonluminescent populations within the genus Noctiluca lack these scintillons. N. scintillans is a heterotroph (non-photosynthetic) that engulfs its food by phagocytosis, which includes plankton, diatoms, other dinoflagellates, as well as fish eggs and bacteria. Diatoms are often found in the vacuoles (internal membrane-bound storage compartments) within these single-celled creatures. These green non-feeding symbioses can grow photoautotrophically for generations. The diatom Thalassiosira sp. has been noted in the literature as a favored food source of these organisms. N. scintillans can be found widely distributed throughout the world, often along the coast, in estuary, and shallow areas of the continental shelf that receiv",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00157.parquet:40029,shard_00155.parquet:53200,1.0000005960464478,2554,2554,"AUSPERLhas a number of industrial applications including: Insulation in Steelworks and Foundries Good thermal insulation, low density and its natural refractory properties combine with ease of application to makea highly suitable material for use in steelworks and foundries. It is used for hot topping molten steel to reduce heat loss from ingots and ladles and generally as a loose-fill insulator. Vermiculite for refractory and high temperature insulation is normally bonded with alumina cements, fire clays and silicates to produce a wide range of vermiculite products which, depending on type and application can withstand hot face temperatures of up to 1100ºC. The type of refractory products made using vermiculite are:- - pre-fired clay bonded insulation firebricks; - castable high alumina concretes for back up insulation; - high alumina bonded bricks, slabs and special shapes; and - silicate bonded insulating shapes and moulded products. . Exfoliated vermiculite is a useful packaging medium. Not only is it light weight, clean and easily poured around irregular shaped objects, it also provides a good baffle against shocks caused by impact and improper handling. Being highly absorbent","AUSPERLhas a number of industrial applications including: Insulation in Steelworks and Foundries Good thermal insulation, low density and its natural refractory properties combine with ease of application to makea highly suitable material for use in steelworks and foundries. It is used for hot topping molten steel to reduce heat loss from ingots and ladles and generally as a loose-fill insulator. Vermiculite for refractory and high temperature insulation is normally bonded with alumina cements, fire clays and silicates to produce a wide range of vermiculite products which, depending on type and application can withstand hot face temperatures of up to 1100ºC. The type of refractory products made using vermiculite are:- - pre-fired clay bonded insulation firebricks; - castable high alumina concretes for back up insulation; - high alumina bonded bricks, slabs and special shapes; and - silicate bonded insulating shapes and moulded products. . Exfoliated vermiculite is a useful packaging medium. Not only is it light weight, clean and easily poured around irregular shaped objects, it also provides a good baffle against shocks caused by impact and improper handling. Being highly absorbent",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00153.parquet:10954,shard_00128.parquet:11161,0.9802889227867126,7269,5248,"|Scientific Name:||Hyaena brunnea| |Species Authority:||Thunberg, 1820| Parahyaena brunnea (Thunberg, 1820) |Taxonomic Notes:||This species is sometimes included in the genus Parahyaena (e.g., Wozencraft 1993). However, Jenks and Werdelin (1998) proposed that in the absence of clear-cut data regarding rank among hyaenas and because cytochrome b data unite striped and brown hyaenas as sister taxa relative to Crocuta and Proteles, the former two should be placed together in the genus Hyaena. They acknowledged that the split between striped and brown hyaena is relatively old (Miocene) by placing the two in different subgenera, Hyaena (Hyaena) and Hyaena (Parahyaena).| |Red List Category & Criteria:||Near Threatened ver 3.1| |Assessor(s):||Wiesel, I., Maude, G., Scott, D. & Mills, G.| |Reviewer(s):||Mills, G. (Hyaena Red List Authority) & Hoffmann, M. (Global Mammal Assessment Team)| Listed as Near Threatened as the global population size is estimated to be below 10,000 mature individuals, and experiences a measure of deliberate and incidental persecution such that it may come close to meeting a continuing decline of 10% over the next three generations. Almost qualifies as threatened u","|Scientific Name:||Hyaena brunnea| |Species Authority:||Thunberg, 1820| Parahyaena brunnea (Thunberg, 1820) |Taxonomic Notes:||This species is sometimes included in the genus Parahyaena (e.g., Wozencraft 1993). However, Jenks and Werdelin (1998) proposed that in the absence of clear-cut data regarding rank among hyaenas and because cytochrome b data unite striped and brown hyaenas as sister taxa relative to Crocuta and Proteles, the former two should be placed together in the genus Hyaena. They acknowledged that the split between striped and brown hyaena is relatively old (Miocene) by placing the two in different subgenera, Hyaena (Hyaena) and Hyaena (Parahyaena).| |Red List Category & Criteria:||Near Threatened ver 3.1| |Assessor(s):||Wiesel, I., Maude, G., Scott, D. & Mills, G.| |Reviewer(s):||Mills, G. (Hyaena Red List Authority) & Hoffmann, M. (Global Mammal Assessment Team)| Listed as Near Threatened as the global population size is estimated to be below 10,000 mature individuals, and experiences a measure of deliberate and incidental persecution such that it may come close to meeting a continuing decline of 10% over the next three generations. Almost qualifies as threatened u",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00043.parquet:625,shard_00038.parquet:46705,0.9999998211860657,1808,1808,Rangoli is a very ancient and one of the most beautiful traditional arts of India. it is an art of festivals and happy events. In Hindu religion it has a great place without any doubt. It is an art of females of houses. They prepare various rangoli designs on various occasions in front of their houses and walls. Diwali is one of the most important festivals of India. In Hindu religion diwali known as a festival of lights. It is a festival or celebration of victory of goodness over demon. Diwali celebration dedicated to lord Rama who comes back to Ayodhya after killing of demon Rawan. Diwali is a festival of lamps and rangoli. Rangoli is an important part of this festival. Women mark this festival as their Rangoli making. Rangoli is a symbol of welcome. Rangoli is also a praise to lord fro get bless. Rangoli making is quite simple. It not needs any expertise. Women can make it on house floor with proper rangoli lesson plans. Rangoli lesson planning is not compulsory but it ca enhance the beauty of rangoli design. Rangoli lesson planning is also helps to maker to make various critical designs or to make imagined patterns of Design. Rangoli lesson plans are also help to a student. It,Rangoli is a very ancient and one of the most beautiful traditional arts of India. it is an art of festivals and happy events. In Hindu religion it has a great place without any doubt. It is an art of females of houses. They prepare various rangoli designs on various occasions in front of their houses and walls. Diwali is one of the most important festivals of India. In Hindu religion diwali known as a festival of lights. It is a festival or celebration of victory of goodness over demon. Diwali celebration dedicated to lord Rama who comes back to Ayodhya after killing of demon Rawan. Diwali is a festival of lamps and rangoli. Rangoli is an important part of this festival. Women mark this festival as their Rangoli making. Rangoli is a symbol of welcome. Rangoli is also a praise to lord fro get bless. Rangoli making is quite simple. It not needs any expertise. Women can make it on house floor with proper rangoli lesson plans. Rangoli lesson planning is not compulsory but it ca enhance the beauty of rangoli design. Rangoli lesson planning is also helps to maker to make various critical designs or to make imagined patterns of Design. Rangoli lesson plans are also help to a student. It,exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00164.parquet:48950,shard_00140.parquet:17711,1.0000001192092896,2514,2514,"Boffins teach football bots how to fall RonaldoBots apply lessons from martial arts Boffins are teaching football-playing robots how to fall properly. Traditional approaches to robotics have focused on keeping mechanical machines upright and balanced. But in the context of playing football on an uneven surface and with interaction with other robot players, that's an unrealistic goal. Robotic experts in Chile have begun teaching their bots to fall down without damaging themselves and recover quickly, taking lessons from the world of martial arts. An article in New Scientist explains that the researchers aim to further evolve the technique so that bots who play in goal can dive to save shots. Javier Ruiz-del-Solar, something like the Raphael Benitez of RoboSoccer, and his team from the University of Chile in Santiago are developing the technique for bots due to take part in the annual world RoboCup in Austria next month. New Scientist reports that the Chilean boffins hope to outshine the opposition by researching and later integrating superior falling capabilities into their metal men. To find out the optimum ways for a robot to fall, the team used a computer simulation based on a hu","Boffins teach football bots how to fall RonaldoBots apply lessons from martial arts Boffins are teaching football-playing robots how to fall properly. Traditional approaches to robotics have focused on keeping mechanical machines upright and balanced. But in the context of playing football on an uneven surface and with interaction with other robot players, that's an unrealistic goal. Robotic experts in Chile have begun teaching their bots to fall down without damaging themselves and recover quickly, taking lessons from the world of martial arts. An article in New Scientist explains that the researchers aim to further evolve the technique so that bots who play in goal can dive to save shots. Javier Ruiz-del-Solar, something like the Raphael Benitez of RoboSoccer, and his team from the University of Chile in Santiago are developing the technique for bots due to take part in the annual world RoboCup in Austria next month. New Scientist reports that the Chilean boffins hope to outshine the opposition by researching and later integrating superior falling capabilities into their metal men. To find out the optimum ways for a robot to fall, the team used a computer simulation based on a hu",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00024.parquet:28457,shard_00100.parquet:44377,1.0,1398,1398,"Symbiotic agriculture has 3 targets, in balance Improve soil’s health and fertility. For this reason, fertilizers and agrochemical products, that contain heavy metals, are banned. Furthermore hybrid seeds and GMO are prohibited. Fertilization must be done by using natural substances, such as manure. Soil protection is reached also by using mycorrhizae and good bacteria in the ground. In this way symbiont fungi are protected, as they are so important as vulnerable to chemicals. Improve the function of our second brain: the intestine. The microorganisms, present in the ground and in the intestine, help to stay healthy because they aid the absorption of nutrients and keep bad bacteria away from the intestine. In this way the intestinal biota is daily reinforced and maintained. An intestine with many good bacteria is functional for an immune response; it seems to be demonstrated that food allergies are linked to the consumption of industrial food, almost sterilized. Create functional products. Take care of animals is, as well as environmental protection, the basis of symbiotic products. For this reason are banned treatment with hormones or similar substances, for reproduction, syntheti","Symbiotic agriculture has 3 targets, in balance Improve soil’s health and fertility. For this reason, fertilizers and agrochemical products, that contain heavy metals, are banned. Furthermore hybrid seeds and GMO are prohibited. Fertilization must be done by using natural substances, such as manure. Soil protection is reached also by using mycorrhizae and good bacteria in the ground. In this way symbiont fungi are protected, as they are so important as vulnerable to chemicals. Improve the function of our second brain: the intestine. The microorganisms, present in the ground and in the intestine, help to stay healthy because they aid the absorption of nutrients and keep bad bacteria away from the intestine. In this way the intestinal biota is daily reinforced and maintained. An intestine with many good bacteria is functional for an immune response; it seems to be demonstrated that food allergies are linked to the consumption of industrial food, almost sterilized. Create functional products. Take care of animals is, as well as environmental protection, the basis of symbiotic products. For this reason are banned treatment with hormones or similar substances, for reproduction, syntheti",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00093.parquet:50589,shard_00071.parquet:42966,0.996597945690155,8765,8058,"Duodenal atresia or stenosis is a rare congenital digestive disorder that usually occurs for no apparent reason (sporadically). However, a few cases of duodenal atresia have been inherited as an autosomal recessive genetic trait. Duodenal atresia is a disease of newborn infants. Absence or complete closure (atresia) of a portion of the channel (lumen) within the first part of the small intestine (duodenum), or partial obstruction due to narrowing (stenosis) of the duodenum, is present. Other associated abnormalities may be found in over half of those affected with duodenal atresia or duodenal stenosis. Duodenal atresia and duodenal stenosis are abnormalities in which there is an absence or complete closure (atresia) in the first part of the small intestines (duodenum) or narrowing (stenosis) of the duodenum. These obstructions in the digestive tract of infants prevent proper absorption of food. The defect in the duodenum may be located in the area where the pancreatic and bile ducts join as they open into the first part of the small intestines (ampulla of Vater,) or in the portion of the duodenum furthest from the opening of the ampulla of Vater. There may be an absence of the chan","Duodenal atresia or stenosis is a rare congenital digestive disorder that usually occurs for no apparent reason (sporadically). However, a few cases of duodenal atresia have been inherited as an autosomal recessive genetic trait. Duodenal atresia is a disease of newborn infants. Absence or complete closure (atresia) of a portion of the channel (lumen) within the first part of the small intestine (duodenum), or partial obstruction due to narrowing (stenosis) of the duodenum, is present. Other associated abnormalities may be found in over half of those affected with duodenal atresia or duodenal stenosis. Duodenal atresia and duodenal stenosis are abnormalities in which there is an absence or complete closure (atresia) in the first part of the small intestines (duodenum) or narrowing (stenosis) of the duodenum. These obstructions in the digestive tract of infants prevent proper absorption of food. The defect in the duodenum may be located in the area where the pancreatic and bile ducts join as they open into the first part of the small intestines (ampulla of Vater,) or in the portion of the duodenum furthest from the opening of the ampulla of Vater. There may be an absence of the chan",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00041.parquet:18064,shard_00010.parquet:7419,0.999999463558197,3133,3133,"- 2.5 billion people do not have access to a toilet or sustainable sanitation - November 19, 2013 has been designated first World Toilet Day by United Nations - In many countries, girls stay home from school or drop out all together due to lack of a safe place to change and clean As many of the devastating stories and photos of typhoon-wrecked Philippines show, one of the most pressing problems of the Philippines crisis is the lack of toilets and the collapse of water systems. Tacloban is currently facing a desperate lack of sustainable sanitation. UNICEF, among other organizations, has delivered portable toilets and hygiene supplies to Tacloban and is appealing for $34 million to help the four million children affected by Typhoon Haiyan, the estimated amount for six months of assistance. The lack of sustainable sanitation that the Tacloban region is suddenly facing is part of daily life for an astonishingly high percentage of the world's population. To throw a spotlight on the issue, the United Nations General Assembly declared this year would kick off the inaugural World Toilet Day on November 19. ""We must break the taboos and make sanitation for all a global development priority","- 2.5 billion people do not have access to a toilet or sustainable sanitation - November 19, 2013 has been designated first World Toilet Day by United Nations - In many countries, girls stay home from school or drop out all together due to lack of a safe place to change and clean As many of the devastating stories and photos of typhoon-wrecked Philippines show, one of the most pressing problems of the Philippines crisis is the lack of toilets and the collapse of water systems. Tacloban is currently facing a desperate lack of sustainable sanitation. UNICEF, among other organizations, has delivered portable toilets and hygiene supplies to Tacloban and is appealing for $34 million to help the four million children affected by Typhoon Haiyan, the estimated amount for six months of assistance. The lack of sustainable sanitation that the Tacloban region is suddenly facing is part of daily life for an astonishingly high percentage of the world's population. To throw a spotlight on the issue, the United Nations General Assembly declared this year would kick off the inaugural World Toilet Day on November 19. ""We must break the taboos and make sanitation for all a global development priority",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00052.parquet:50068,shard_00066.parquet:9679,0.9966524243354797,4229,4270,"|Feature : Railway stations| |A place where trains stop and passengers board and disembark.| Railway stations are often complex and include both transport connections and varying amenities. A complex station can be mapped to varying degrees of detail using the following tags and descriptions. A straightforward railway station may be mapped using the structure and tags shown in the diagram below : More complex stations, such as termini and other main stations in cities and may need to be mapped to a different level of detail. See below for descriptions of suitable tags. - A node or polygon should be tagged as railway=station or railway=halt to mark the actual station/halt. (rather than being on a node, this tag could be on the whole station) - A node on a track way should be tagged as railway=stop to mark the estimate point at which the actual train stops. - Tracks within a station should be ways that are tagged as railway=rail. - To aid in route planning, platforms should be drawn and tagged as railway=platform and ref=* - Optionally, station concourses and galleyways should be tagged as highway=footway, with optional name=station concourse / galleyway name when a specific name is","|Feature : Railway stations| |A place where trains stop and passengers board and disembark.| Railway stations are often complex and include both transport connections and varying amenities. A complex station can be mapped to varying degrees of detail using the following tags and descriptions. A straightforward railway station may be mapped using the structure and tags shown in the diagram below : More complex statins, such as termini and other main stations in cities and may need to be mapped to a different level of detail. See below for descriptions of suitable tags. - A node or polygon should be tagged as railway=station or railway=halt to mark the actual station/halt. (rather than being on a node, this tag could be on the whole station) - A node on a track way should be tagged as railway=stop to mark the estimate point at which the actual train stops. - Tracks within a station should be ways that are tagged as railway=rail. - To aid in route planning, platforms should be drawn and tagged as railway=platform and ref=* - Optionally, station concourses and galleyways should be tagged as highway=footway, name=station concourse, and should link platforms. - If a station has multiple",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
